,postgres/postgres,FirebirdSQL/firebird,mysql/mysql-server
2009-07-23,4.8760002133788545,22.396484583377788,-5.499401777141026
2009-07-24,5.0438226821721965,-0.7119012055905252,9.295327765161328
2009-07-25,3.8718393257228207,5.7306177317827816,22.10670085808782
2009-07-26,2.9157020164301715,3.545292435719621,24.12491807776135
2009-07-27,6.132734983463139,-7.120846644617519,3.3185993964426688
2009-07-28,1.8483943241224794,9.439658675770831,-2.2226093947661205
2009-07-29,2.3115064547103383,10.568252694846901,-6.123534925546021
2009-07-30,0.8760002133788543,-0.49453278234929954,2.500598222858974
2009-07-31,1.0438226821721968,4.510445522565667,10.295327765161328
2009-08-01,2.8718393257228207,8.179929210461028,24.10670085808782
2009-08-02,2.9157020164301715,20.31660658810797,24.12491807776135
2009-08-03,3.132734983463139,52.44173616899469,10.318599396442668
2009-08-04,8.848394324122479,-4.424890136816124,7.7773906052338795
2009-08-05,4.311506454710338,20.668299875185323,-2.1235349255460214
2009-08-06,0.8760002133788543,-12.010236861936537,0.500598222858974
2009-08-07,10.043822682172197,-5.302153938396334,2.2953277651613284
2009-08-08,1.8718393257228207,34.99267760086103,23.10670085808782
2009-08-09,2.9157020164301715,-15.16262059909203,23.12491807776135
2009-08-10,8.13273498346314,-14.507215895005311,2.3185993964426688
2009-08-11,3.8483943241224794,-7.0621673208161315,19.77739060523388
2009-08-12,5.311506454710338,-7.539919568014683,8.876465074453979
2009-08-13,2.8760002133788545,36.499817128463455,0.500598222858974
2009-08-14,7.0438226821721965,-0.6756143159963237,-3.7046722348386716
2009-08-15,3.8718393257228207,-0.1749720887389703,22.10670085808782
2009-08-16,3.9157020164301715,5.138351228107972,23.12491807776135
2009-08-17,3.132734983463139,-10.056478333405312,1.3185993964426688
2009-08-18,8.848394324122479,14.610133325583867,-1.2226093947661205
2009-08-19,2.3115064547103383,21.89415956158532,-2.1235349255460214
2009-08-20,-0.12399978662114575,3.123536962063465,2.500598222858974
2009-08-21,0.04382268217219675,32.519580052003676,15.295327765161328
2009-08-22,1.8718393257228207,-12.633219051938969,24.10670085808782
2009-08-23,3.9157020164301715,17.208947836107967,23.12491807776135
2009-08-24,8.13273498346314,-7.61767313660531,11.318599396442668
2009-08-25,0.8483943241224794,6.448609818383865,-0.22260939476612052
2009-08-26,3.3115064547103383,11.190498505585321,8.876465074453979
2009-08-27,7.8760002133788545,14.468420571663458,19.500598222858976
2009-08-28,3.0438226821721965,-12.675547551196328,5.295327765161328
2009-08-29,2.8718393257228207,-1.413608632738974,26.10670085808782
2009-08-30,3.9157020164301715,103.86567897210797,27.12491807776135
2009-08-31,2.132734983463139,-43.190176688605305,14.318599396442668
2009-09-01,3.8483943241224794,2.9243968775838667,5.7773906052338795
2009-09-02,2.3115064547103383,6.400597500785324,10.876465074453979
2009-09-03,7.8760002133788545,-0.07038160433654284,26.500598222858976
2009-09-04,4.0438226821721965,-4.589025285596332,20.29532776516133
2009-09-05,2.8718393257228207,0.688929402461028,25.10670085808782
2009-09-06,2.9157020164301715,1.5096464601079695,23.12491807776135
2009-09-07,1.1327349834631388,-4.672387402205311,9.318599396442668
2009-09-08,2.8483943241224794,-0.20896110001613089,19.77739060523388
2009-09-09,1.3115064547103383,13.37851954878532,18.87646507445398
2009-09-10,1.8760002133788543,5.717046645263462,15.500598222858974
2009-09-11,2.0438226821721965,15.70033765840367,12.295327765161328
2009-09-12,7.871839325722821,-1.868033515938972,34.10670085808782
2009-09-13,5.9157020164301715,-8.822583171892031,26.12491807776135
2009-09-14,1.1327349834631388,-1.2135640294053136,14.318599396442668
2009-09-15,1.8483943241224794,-2.0012375800161326,20.77739060523388
2009-09-16,0.3115064547103382,-0.7768012832146809,13.876465074453979
2009-09-17,3.8760002133788545,98.64989252046345,5.500598222858974
2009-09-18,5.0438226821721965,-31.708246533596324,15.295327765161328
2009-09-19,5.871839325722821,-11.26127368233897,28.10670085808782
2009-09-20,2.9157020164301715,-1.62959296389203,23.12491807776135
2009-09-21,3.132734983463139,-0.8581100774053159,21.318599396442668
2009-09-22,1.8483943241224794,9.779760768783866,29.77739060523388
2009-09-23,0.3115064547103382,12.52743311038532,30.87646507445398
2009-09-24,-1.1239997866211457,21.23990800846346,28.500598222858976
2009-09-25,2.0438226821721965,1.2196939720036752,22.29532776516133
2009-09-26,4.871839325722821,-13.70658209833897,27.10670085808782
2009-09-27,7.9157020164301715,-3.7580591910920305,29.12491807776135
2009-09-28,2.132734983463139,-0.5199352038053142,28.318599396442668
2009-09-29,1.8483943241224794,42.382997223183864,42.777390605233876
2009-09-30,1.3115064547103383,-5.145977756814677,41.876465074453975
2009-10-01,0.8760002133788543,-11.620616535536538,24.500598222858976
2009-10-02,4.0438226821721965,20.21258311120367,27.29532776516133
2009-10-03,3.8718393257228207,-2.008832901538973,30.10670085808782
2009-10-04,1.9157020164301717,-4.9079893798920295,30.12491807776135
2009-10-05,2.132734983463139,38.15891750659468,22.318599396442668
2009-10-06,1.8483943241224794,-10.039103256816125,45.777390605233876
2009-10-07,1.3115064547103383,-5.799587126414682,17.87646507445398
2009-10-08,3.8760002133788545,4.9472580244634585,58.500598222858976
2009-10-09,1.0438226821721968,-13.157450655196332,87.29532776516133
2009-10-10,2.8718393257228207,-1.8875399991389754,29.10670085808782
2009-10-11,1.9157020164301717,3.2186674393079686,25.12491807776135
2009-10-12,4.132734983463139,29.358397314594683,28.318599396442668
2009-10-13,3.8483943241224794,-5.251827890416125,10.77739060523388
2009-10-14,5.311506454710338,-3.1670853664146783,22.87646507445398
2009-10-15,0.8760002133788543,3.83675582926346,33.500598222858976
2009-10-16,2.0438226821721965,-3.003936159196331,35.29532776516133
2009-10-17,2.8718393257228207,2.848578068061026,28.10670085808782
2009-10-18,1.9157020164301717,-1.8096587558920305,29.12491807776135
2009-10-19,0.13273498346313892,-4.993299683805313,46.31859939644267
2009-10-20,1.8483943241224794,47.79435297358387,44.777390605233876
2009-10-21,2.3115064547103383,29.459763299185322,23.87646507445398
2009-10-22,-1.1239997866211457,-7.304664305136534,35.500598222858976
2009-10-23,1.0438226821721968,3.97296772560367,39.29532776516133
2009-10-24,0.8718393257228207,2.4822669512610247,23.10670085808782
2009-10-25,1.9157020164301717,-6.145884445492033,24.12491807776135
2009-10-26,4.132734983463139,-7.377504688605313,28.318599396442668
2009-10-27,1.8483943241224794,7.755596723983868,37.777390605233876
2009-10-28,3.3115064547103383,-4.465131420814679,11.876465074453979
2009-10-29,-0.12399978662114575,-5.61982518833654,17.500598222858976
2009-10-30,1.0438226821721968,19.232392698403668,32.29532776516133
2009-10-31,2.8718393257228207,40.36873627606103,34.10670085808782
2009-11-01,3.9157020164301715,-1.0815515430920257,24.12491807776135
2009-11-02,0.13273498346313892,6.144806786594689,35.31859939644267
2009-11-03,3.8483943241224794,19.45123269198387,60.777390605233876
2009-11-04,4.311506454710338,17.54143467198532,26.87646507445398
2009-11-05,2.8760002133788545,29.59844501966346,25.500598222858976
2009-11-06,2.0438226821721965,14.275705850403675,23.29532776516133
2009-11-07,2.8718393257228207,-16.662076805538966,22.10670085808782
2009-11-08,1.9157020164301717,-5.79041595269203,38.12491807776135
2009-11-09,3.132734983463139,22.348991772194683,23.318599396442668
2009-11-10,5.848394324122479,-7.82016673201613,35.777390605233876
2009-11-11,3.3115064547103383,-11.692096924814681,19.87646507445398
2009-11-12,3.8760002133788545,11.44802208206346,19.500598222858976
2009-11-13,6.0438226821721965,19.92555130320367,25.29532776516133
2009-11-14,2.8718393257228207,22.67465422806103,24.10670085808782
2009-11-15,3.9157020164301715,12.77520058490797,31.12491807776135
2009-11-16,2.132734983463139,17.42824005379469,11.318599396442668
